account_id,user_id,logins_month_1,logins_month_2,logins_month_3,logins_month_4,logins_month_5,logins_month_6,logins_month_7,logins_month_8,logins_month_9,logins_month_10,logins_month_11,logins_month_12,churn_score
728,8643,30,15,0,0,0,30,0,42,22,9,22,15,35
728,8644,30,17,7,41,4,12,35,0,35,1,4,15,32
728,8645,0,12,43,10,9,6,14,19,15,41,11,12,0
728,8646,23,15,0,25,0,0,40,16,22,29,28,19,13
728,8647,13,11,9,7,6,5,4,3,2,2,2,2,75
728,8648,15,13,11,10,9,8,7,6,5,4,4,4,64
728,8649,0,59,0,0,19,30,30,0,30,0,0,52,0
729,8650,10,35,0,43,36,7,0,37,27,3,43,32,0
729,8651,37,0,20,2,7,48,15,32,27,52,9,18,19
729,8652,1,32,0,66,0,0,24,70,15,1,58,5,0
729,8653,0,11,23,6,0,22,24,13,0,2,61,2,0
729,8654,26,42,11,25,30,22,15,11,24,74,5,10,18
729,8655,0,15,0,8,34,4,0,17,5,25,13,26,0
729,8656,15,13,11,9,8,7,6,5,4,3,3,3,69
729,8657,18,3,9,24,13,0,0,29,37,0,14,22,4
729,8658,9,34,7,0,17,0,0,6,4,16,19,0,71
729,8659,0,19,3,16,0,21,9,0,0,0,11,25,0
729,8660,0,0,26,34,37,11,0,20,0,32,18,55,0
729,8661,36,14,0,0,19,0,35,0,17,0,8,62,0
729,8662,25,21,17,14,12,10,8,7,6,5,4,3,64
729,8663,13,30,11,3,2,0,0,0,43,24,1,19,0
729,8664,26,21,17,14,11,9,7,6,5,4,3,2,68
729,8665,0,65,0,40,26,41,6,6,0,0,16,18,0
730,8666,0,6,29,0,34,6,0,19,17,6,15,30,0
730,8667,32,0,52,16,9,6,11,41,49,0,36,34,0
730,8668,0,24,0,47,0,0,23,27,2,8,53,0,11
730,8669,15,13,11,9,8,7,6,5,4,3,3,3,69
730,8670,0,46,4,0,29,4,0,6,0,12,0,22,0
731,8671,19,13,12,0,22,8,6,17,20,11,0,2,65
731,8672,7,0,26,20,0,46,16,25,0,16,0,6,22
731,8673,13,11,9,8,7,6,5,4,3,3,3,3,70
731,8674,30,19,0,17,21,9,19,43,37,22,37,16,16
731,8675,31,20,0,17,31,41,10,17,11,46,34,25,0
731,8676,18,38,29,24,46,8,11,48,1,12,0,15,5
731,8677,0,21,16,0,11,0,14,2,20,1,18,1,0
731,8678,12,10,8,7,6,5,4,3,3,3,3,3,70
731,8679,19,16,14,12,10,9,8,7,6,5,4,3,66
731,8680,0,23,40,25,10,5,0,0,30,15,39,7,0
731,8681,28,13,0,0,11,39,2,18,68,44,1,19,14
732,8682,0,2,41,61,3,0,0,28,36,13,23,29,0
732,8683,55,6,3,29,10,25,18,25,5,0,53,64,0
732,8684,0,3,25,49,8,20,3,31,23,23,0,12,0
732,8685,42,20,20,4,17,39,0,0,28,9,36,40,0
732,8686,25,22,19,16,14,12,10,9,8,7,6,5,56
732,8687,29,25,22,19,17,15,13,11,10,9,8,7,48
732,8688,26,0,0,6,0,9,13,0,11,30,30,0,72
732,8689,3,28,6,0,21,18,23,17,0,40,0,26,0
732,8690,38,3,23,26,6,26,13,47,31,1,0,25,16
732,8691,8,27,32,0,12,0,43,14,1,0,0,13,0
732,8692,18,44,0,37,0,39,0,0,18,30,44,8,26
732,8693,11,10,9,8,7,6,5,4,4,4,4,4,63
732,8694,50,22,0,0,15,18,52,24,19,42,5,9,36
732,8695,22,23,32,1,1,11,0,17,10,7,23,0,67
732,8696,23,5,0,35,51,17,1,0,1,54,16,0,55
732,8697,0,0,17,0,2,0,0,49,17,0,27,0,26
732,8698,0,0,17,17,34,0,23,24,0,7,2,19,0
733,8699,50,9,7,7,28,1,16,14,19,3,20,43,11
733,8700,21,19,17,15,13,11,10,9,8,7,6,5,56
733,8701,7,0,40,2,0,12,12,0,16,31,18,11,0
733,8702,17,7,2,2,10,28,35,10,0,47,0,0,64
733,8703,53,4,27,10,15,0,20,27,17,0,1,0,62
733,8704,6,3,40,0,20,46,0,63,28,0,2,0,49
733,8705,10,25,37,10,0,0,0,19,34,28,16,21,0
733,8706,14,13,12,11,10,9,8,7,6,5,5,5,58
733,8707,4,0,12,16,0,21,6,0,12,35,0,5,16
733,8708,4,55,9,0,0,38,0,0,8,13,19,21,0
733,8709,2,8,39,11,51,22,20,26,11,2,3,8,0
734,8710,6,0,13,15,0,44,8,20,0,0,15,9,1
734,8711,22,24,0,4,3,0,9,5,37,45,0,0,66
734,8712,13,12,11,10,9,8,7,6,5,4,4,4,62
734,8713,0,20,31,0,0,0,0,0,39,7,12,7,0
734,8714,18,14,11,9,7,6,5,4,3,2,2,2,74
734,8715,0,28,33,0,28,48,11,26,9,21,36,15,0
734,8716,0,27,0,31,24,14,0,16,26,25,0,38,0
734,8717,0,24,9,5,0,43,21,0,49,7,20,18,0
734,8718,0,23,24,3,0,30,3,4,10,53,16,2,0
734,8719,27,24,22,20,18,16,14,13,12,11,10,9,41
734,8720,53,17,32,25,11,16,2,0,27,0,19,0,56
734,8721,38,39,17,22,26,31,0,22,0,41,0,25,12
734,8722,4,12,0,21,7,0,5,14,19,14,0,36,0
735,8723,37,1,44,9,1,38,9,0,25,17,0,37,4
735,8724,17,0,0,15,52,17,0,12,13,58,2,0,58
735,8725,17,15,14,13,12,11,10,9,8,7,6,5,56
735,8726,0,20,21,13,3,46,19,33,17,39,20,4,0
735,8727,22,6,0,14,0,5,46,41,0,0,33,0,63
735,8728,25,23,21,19,17,16,15,14,13,12,11,10,38
735,8729,17,13,10,8,6,5,4,3,2,2,2,2,76
736,8730,0,29,16,10,4,0,0,2,2,21,0,0,32
736,8731,12,10,8,6,5,4,3,2,2,2,2,2,76
736,8732,57,0,0,16,0,0,20,20,20,10,0,27,40
736,8733,39,4,36,27,14,14,0,24,0,36,0,40,0
736,8734,0,55,20,24,0,20,0,42,21,25,0,26,0
736,8735,19,28,0,14,6,46,0,16,30,10,0,17,16
736,8736,17,15,13,11,9,8,7,6,5,4,3,3,67
736,8737,12,28,30,31,6,42,2,20,0,0,27,36,0
736,8738,0,0,59,51,66,10,23,0,14,18,27,21,0
736,8739,5,27,12,10,20,20,48,0,37,44,38,21,0
736,8740,0,0,22,11,29,0,37,31,5,19,3,0,17
736,8741,12,22,0,19,0,21,0,21,40,3,28,15,0
736,8742,18,20,12,47,0,15,13,18,42,0,0,0,58
737,8743,9,20,21,17,2,55,0,18,0,11,0,0,63
737,8744,0,9,44,37,0,0,14,40,4,23,0,11,0
737,8745,15,13,12,11,10,9,8,7,6,5,4,4,62
737,8746,30,7,1,40,0,4,6,0,31,2,0,0,73
737,8747,0,6,0,13,41,27,27,52,3,0,11,9,0
737,8748,14,12,10,9,8,7,6,5,4,3,3,3,69
737,8749,30,14,40,25,0,31,0,0,13,59,11,23,10
737,8750,9,1,0,15,30,31,19,37,0,12,25,45,0
737,8751,18,15,12,10,8,7,6,5,4,3,2,2,72
737,8752,0,38,37,10,40,15,0,60,0,0,24,11,0
737,8753,0,54,34,45,4,0,13,11,17,21,37,24,0
737,8754,32,9,50,14,4,32,0,0,32,11,24,5,46
737,8755,15,12,10,8,6,5,4,3,2,2,2,2,75
737,8756,37,0,19,6,50,40,52,24,47,18,26,0,32
737,8757,40,41,17,7,20,38,0,11,0,0,6,20,32
737,8758,37,42,31,18,0,1,11,57,35,23,28,4,33
737,8759,13,31,33,0,0,2,32,26,12,21,0,12,15
737,8760,20,40,8,0,26,17,17,12,6,10,10,8,42
738,8761,10,0,8,26,0,17,0,18,0,15,28,20,0
738,8762,0,6,11,36,0,0,17,17,23,27,11,4,0
738,8763,35,25,44,0,15,47,20,12,2,30,22,4,39
738,8764,25,17,0,8,28,0,20,27,24,0,0,0,67
738,8765,25,13,19,43,0,0,39,0,7,24,11,24,9
739,8766,28,26,0,0,22,18,17,18,26,0,59,39,0
739,8767,8,36,17,13,16,8,2,4,32,17,31,37,0
739,8768,16,0,2,11,12,34,40,34,0,33,3,0,58
739,8769,16,9,29,0,71,19,17,0,52,0,55,8,16
739,8770,13,6,0,27,6,28,28,27,42,31,24,23,0
740,8771,27,5,45,38,30,12,13,0,0,34,0,10,35
740,8772,0,25,0,21,44,1,29,3,53,8,1,60,0
740,8773,44,0,14,48,2,27,12,36,29,2,0,4,49
740,8774,9,0,0,0,56,0,14,1,0,14,32,35,0
740,8775,45,0,11,74,0,4,4,0,26,16,39,1,51
740,8776,0,0,59,12,0,22,8,3,50,34,37,0,3
740,8777,6,15,18,28,48,21,18,26,0,34,25,26,0
740,8778,17,15,13,11,10,9,8,7,6,5,4,4,63
740,8779,22,19,16,13,11,9,8,7,6,5,4,3,65
740,8780,25,80,19,15,0,12,0,30,20,0,8,49,0
740,8781,23,6,9,24,0,2,10,5,0,39,6,55,0
740,8782,0,23,0,0,8,33,20,26,14,12,0,3,0
740,8783,17,5,52,26,0,24,0,28,50,19,0,0,51
740,8784,22,19,0,0,14,24,48,0,14,3,1,54,0
740,8785,0,2,24,10,11,0,35,33,0,0,0,10,0
740,8786,0,31,0,10,2,21,0,29,38,16,0,33,0
740,8787,12,11,10,9,8,7,6,5,5,5,5,5,58
740,8788,45,0,58,52,24,16,12,33,18,25,22,23,5
741,8789,28,0,54,17,14,8,20,9,3,6,0,2,61
741,8790,40,3,22,40,0,32,17,59,36,40,31,24,0
741,8791,1,37,2,35,33,8,32,0,0,0,6,17,0
741,8792,22,19,28,24,0,0,18,26,39,39,20,18,5
741,8793,15,13,11,0,0,64,54,41,0,0,23,14,4
741,8794,9,9,8,53,13,38,16,13,0,25,18,53,0
741,8795,26,19,14,10,7,5,4,3,2,1,1,1,76
741,8796,50,14,41,0,26,7,29,0,38,35,17,0,45
742,8797,38,0,0,0,2,28,11,30,21,14,27,0,63
742,8798,22,18,15,12,10,8,6,5,4,3,2,2,71
742,8799,22,7,46,0,0,11,11,0,0,30,51,17,20
742,8800,0,59,21,39,0,22,1,20,25,13,36,15,0
742,8801,24,22,0,45,0,26,33,0,1,0,19,2,58
742,8802,18,0,0,19,19,11,58,6,50,2,0,0,59
742,8803,0,10,8,32,11,37,35,7,54,2,21,13,0
742,8804,17,14,11,9,7,6,5,4,3,2,2,2,74
742,8805,2,5,50,22,69,14,0,0,17,37,37,1,13
742,8806,12,8,16,27,5,27,25,25,31,0,0,0,59
742,8807,0,22,0,37,11,22,10,24,3,30,21,0,12
742,8808,34,0,19,4,43,18,11,6,24,0,0,42,0
742,8809,37,60,32,39,0,56,30,24,25,11,13,37,0
743,8810,20,18,16,14,12,11,10,9,8,7,6,5,57
743,8811,3,28,27,0,35,0,0,14,13,23,26,10,0
743,8812,18,16,14,12,11,10,9,8,7,6,5,4,61
743,8813,0,13,0,9,33,2,19,37,23,30,29,6,0
743,8814,10,8,6,5,4,3,2,2,2,2,2,2,76
743,8815,4,22,9,51,31,3,44,15,29,5,30,39,0
743,8816,30,20,4,0,21,0,39,8,0,0,0,45,0
743,8817,0,21,7,54,52,24,0,25,22,20,0,61,0
743,8818,15,13,12,11,10,9,8,7,6,5,4,4,62
743,8819,19,0,4,15,8,29,26,9,0,49,15,0,61
744,8820,19,1,22,30,25,0,5,9,20,3,52,0,58
744,8821,13,23,8,10,2,50,28,0,28,12,22,4,40
744,8822,10,0,7,33,1,3,0,24,13,13,35,25,0
744,8823,1,38,18,6,26,29,21,36,20,40,0,16,0
744,8824,13,5,0,25,17,69,29,26,19,14,37,14,0
744,8825,66,19,26,0,0,13,0,0,0,52,25,37,22
744,8826,35,25,10,32,0,50,34,4,37,14,30,39,0
744,8827,20,17,14,12,10,8,7,6,5,4,3,3,67
744,8828,26,24,22,20,18,16,14,13,12,11,10,9,40
744,8829,12,0,11,4,42,14,31,18,6,40,0,27,0
744,8830,0,41,20,15,5,13,21,60,28,0,18,9,0
744,8831,23,19,16,13,11,9,8,7,6,5,4,3,65
744,8832,0,23,31,29,17,24,20,22,0,7,0,26,0
744,8833,9,54,28,15,0,0,26,12,23,17,30,26,0
744,8834,0,35,23,14,36,9,16,0,43,1,33,1,0
744,8835,0,0,14,30,16,56,0,31,36,29,0,21,0
744,8836,28,25,23,21,19,17,15,14,13,12,11,10,37
745,8837,28,12,26,34,63,33,23,0,1,0,18,4,40
745,8838,14,44,22,18,0,0,79,23,0,0,35,9,15
745,8839,12,13,0,11,31,0,13,2,9,0,19,19,0
745,8840,0,14,29,4,12,13,37,0,0,7,16,34,0
745,8841,18,26,0,0,6,14,0,37,37,2,29,33,0
745,8842,19,0,26,17,31,23,25,28,33,9,31,33,0
745,8843,26,21,17,13,10,8,6,5,4,3,2,2,70
745,8844,17,15,13,11,10,9,8,7,6,5,4,3,66
745,8845,16,14,12,10,9,8,7,6,5,4,3,3,68
745,8846,19,11,32,0,2,23,19,0,0,34,0,11,38
745,8847,6,0,0,16,19,18,42,0,40,27,5,11,0
745,8848,15,46,12,0,16,2,18,10,9,0,0,1,66
745,8849,31,32,45,1,0,0,5,36,23,24,0,29,6
745,8850,6,31,25,13,39,48,0,1,19,0,13,4,22
745,8851,12,32,20,0,2,31,29,22,5,25,0,0,59
746,8852,0,12,0,20,12,0,9,14,8,24,24,0,24
746,8853,26,0,16,7,0,33,12,11,9,28,8,0,66
746,8854,0,30,0,15,0,0,15,21,49,7,0,5,0
746,8855,25,44,26,35,72,13,5,0,11,12,5,33,0
746,8856,11,9,7,6,5,4,3,2,2,2,2,2,76
746,8857,22,17,13,10,8,6,5,4,3,2,2,2,73
746,8858,0,20,38,0,20,4,22,24,33,19,16,1,0
747,8859,21,14,48,9,0,15,25,20,0,0,16,12,32
747,8860,8,0,0,0,28,0,17,22,35,18,0,13,0
747,8861,26,12,13,0,19,9,4,20,27,6,46,0,60
747,8862,5,0,13,0,0,17,0,7,12,0,3,23,0
747,8863,23,0,0,22,3,28,0,2,46,57,12,7,41
748,8864,18,24,26,24,4,0,28,36,23,0,11,0,56
748,8865,20,7,31,6,41,0,12,0,0,54,28,38,0
748,8866,18,0,21,18,22,0,33,22,10,0,18,38,0
748,8867,1,14,13,7,31,11,33,0,30,0,9,11,0
748,8868,42,33,43,34,27,0,45,15,20,7,0,11,28
748,8869,9,28,4,24,0,67,38,27,22,0,11,23,0
748,8870,26,0,0,11,28,34,0,4,19,16,31,6,50
748,8871,7,11,21,22,0,45,2,0,22,29,0,0,60
749,8872,0,50,13,18,30,17,0,11,15,19,0,0,13
749,8873,24,4,41,0,20,55,36,1,0,17,0,2,52
749,8874,20,0,23,31,11,0,0,0,26,47,27,0,59
749,8875,10,45,0,0,12,7,41,32,35,17,17,0,50
749,8876,21,18,15,13,11,9,8,7,6,5,4,3,65
749,8877,11,0,31,38,33,46,26,3,25,58,3,42,0
749,8878,8,0,0,25,53,21,0,0,12,19,2,26,0
749,8879,0,43,11,2,4,6,6,17,24,28,31,32,0
749,8880,7,54,19,0,0,3,7,20,1,29,16,39,0
749,8881,25,10,9,28,6,27,15,24,8,16,0,31,0
749,8882,13,10,8,6,5,4,3,2,2,2,2,2,76
749,8883,23,21,19,17,15,13,12,11,10,9,8,7,48
749,8884,0,15,11,0,32,9,38,28,0,33,26,34,0
749,8885,17,14,12,10,8,7,6,5,4,3,3,3,69
749,8886,22,62,0,13,11,0,48,5,8,0,0,0,62
749,8887,14,13,12,11,10,9,8,7,6,6,6,6,54
750,8888,20,4,0,53,0,9,21,12,16,10,0,0,67
750,8889,0,9,32,10,75,4,35,12,46,6,15,48,0
750,8890,47,7,9,1,31,5,0,49,19,20,4,14,41
750,8891,0,0,18,34,0,0,0,17,0,49,0,55,0
750,8892,44,23,21,5,52,0,15,35,11,34,0,4,43
750,8893,22,21,20,19,18,17,16,15,14,13,12,11,32
750,8894,11,21,0,34,0,39,25,25,0,0,0,0,63
750,8895,20,0,25,71,10,13,12,39,6,19,23,4,37
750,8896,0,0,6,40,34,0,39,36,20,35,36,5,0
750,8897,32,0,39,41,0,34,21,16,29,7,11,31,0
750,8898,18,16,14,13,12,11,10,9,8,7,6,5,57
750,8899,0,0,0,2,34,8,27,6,39,0,14,0,22
750,8900,18,15,12,10,8,7,6,5,4,3,2,2,72
750,8901,29,28,27,26,25,24,23,22,21,20,19,18,9
750,8902,5,41,0,0,21,18,26,18,7,4,12,57,0
750,8903,0,0,5,37,0,15,0,39,4,0,0,26,0
750,8904,0,9,6,0,0,20,7,34,71,8,0,21,0
751,8905,19,8,0,36,18,17,5,0,0,21,34,25,0
751,8906,12,27,20,11,14,20,3,0,0,11,46,0,61
751,8907,10,19,6,34,37,0,0,25,0,6,29,39,0
751,8908,14,0,8,35,0,27,6,15,9,21,0,32,0
751,8909,11,14,21,24,4,3,0,0,14,0,6,0,75
751,8910,19,0,9,7,29,0,18,13,15,3,0,0,73
751,8911,27,22,18,15,12,10,8,7,6,5,4,3,64
751,8912,13,33,0,0,5,52,0,22,30,0,42,3,44
751,8913,20,35,0,0,3,22,20,9,25,17,13,30,0
751,8914,34,27,0,0,0,33,31,31,8,45,14,0,52
751,8915,24,28,0,36,59,5,43,10,49,46,10,9,13
751,8916,21,19,17,15,14,13,12,11,10,9,8,7,49
751,8917,0,0,3,30,13,0,46,31,16,0,3,0,20
752,8918,24,22,20,18,16,15,14,13,12,11,10,9,41
752,8919,6,7,27,3,0,0,0,8,19,38,15,19,0
752,8920,25,25,0,0,23,4,0,23,71,12,17,0,56
752,8921,19,16,14,12,10,8,7,6,5,4,3,3,67
752,8922,5,0,1,39,9,26,35,7,5,16,29,46,0
752,8923,10,15,45,20,5,18,4,35,24,7,30,21,0
752,8924,48,25,4,12,0,0,14,0,0,0,5,7,67
753,8925,44,25,10,31,7,60,36,33,30,0,12,0,38
753,8926,17,21,0,41,0,11,3,11,43,0,27,50,0
753,8927,9,0,43,44,17,37,3,6,23,15,0,19,0
753,8928,25,23,21,19,17,15,14,13,12,11,10,9,41
753,8929,0,33,62,0,30,23,13,0,25,31,11,16,0
753,8930,9,13,33,1,14,21,11,5,5,1,8,17,0
753,8931,40,12,0,15,0,27,0,17,30,2,46,16,36
753,8932,21,0,15,25,25,14,0,0,31,41,45,19,5
753,8933,21,18,45,10,0,0,0,39,13,22,5,16,21
753,8934,4,30,15,19,3,0,0,6,0,18,24,20,0
753,8935,14,11,9,7,6,5,4,3,2,2,2,2,76
753,8936,13,29,22,15,0,0,23,24,24,0,41,28,0
753,8937,43,3,0,0,5,2,8,0,27,1,11,13,60
753,8938,32,29,16,46,36,40,2,18,7,25,0,4,39
753,8939,7,34,13,8,21,32,0,17,0,29,12,39,0
753,8940,20,37,25,31,29,18,29,29,20,36,30,23,0
754,8941,0,31,35,0,2,0,6,31,19,27,5,2,0
754,8942,18,33,17,9,8,9,37,5,14,0,0,8,43
754,8943,12,10,9,8,7,6,5,4,3,3,3,3,69
754,8944,0,22,0,4,0,1,0,29,8,11,17,13,0
754,8945,23,3,0,5,0,14,17,0,33,29,13,21,21
754,8946,10,42,11,36,7,8,19,44,47,49,6,16,0
754,8947,32,18,2,7,0,24,30,50,43,53,17,21,4
754,8948,8,24,27,41,20,1,27,2,39,34,0,0,47
754,8949,42,7,30,19,17,48,0,27,6,19,0,16,32
754,8950,24,20,16,13,11,9,7,6,5,4,3,2,69
754,8951,11,1,0,39,14,7,31,16,1,11,14,0,65
754,8952,17,14,12,10,8,7,6,5,4,3,3,3,69
754,8953,28,19,15,47,28,0,10,15,35,23,21,27,0
755,8954,0,0,16,37,14,0,3,30,0,31,18,58,0
755,8955,11,54,22,18,0,21,61,25,53,34,23,0,28
755,8956,14,0,7,31,0,21,32,4,10,30,13,0,62
755,8957,67,15,45,0,0,17,1,18,31,54,12,34,13
755,8958,23,21,19,17,16,15,14,13,12,11,10,9,41
755,8959,17,14,12,10,8,7,6,5,4,3,3,3,69
755,8960,55,18,23,11,0,12,21,0,27,11,11,34,22
755,8961,0,67,34,28,35,23,7,0,38,4,0,5,0
755,8962,27,9,37,42,29,8,6,22,12,29,3,28,0
755,8963,22,19,17,15,13,12,11,10,9,8,7,6,53
755,8964,20,16,13,10,8,6,5,4,3,2,2,2,73
756,8965,29,12,0,6,33,19,0,8,0,0,0,48,0
756,8966,16,13,24,19,27,3,12,21,49,49,17,0,44
756,8967,0,22,16,26,0,10,0,19,34,43,0,36,0
756,8968,0,18,32,6,0,0,42,0,0,0,13,45,0
756,8969,18,15,12,10,8,7,6,5,4,3,2,2,72
756,8970,22,18,14,11,9,7,6,5,4,3,2,2,72
756,8971,51,0,0,26,26,15,57,0,14,21,49,11,32
756,8972,14,49,0,8,15,16,7,38,5,6,3,38,0
756,8973,60,42,23,9,0,48,8,0,18,50,0,0,45
756,8974,5,12,0,29,31,22,35,31,35,2,26,0,44
756,8975,0,47,0,28,23,47,27,33,0,5,55,4,0
756,8976,2,33,28,11,2,5,7,6,14,5,52,23,0
756,8977,27,23,20,17,15,13,11,9,8,7,6,5,55
756,8978,31,0,40,0,26,52,18,25,0,17,0,0,54
756,8979,25,35,33,36,20,7,13,39,8,39,32,38,0
756,8980,0,17,10,0,57,5,15,6,52,36,33,38,0
757,8981,0,10,33,13,8,9,39,0,0,30,14,16,0
757,8982,28,18,24,10,0,16,42,17,40,2,37,63,0
757,8983,0,44,0,13,26,43,32,0,0,3,26,16,0
757,8984,15,33,3,19,5,0,24,9,0,22,17,12,26
757,8985,18,16,14,12,10,9,8,7,6,5,4,3,66
757,8986,26,11,19,63,25,0,25,19,36,22,35,0,39
757,8987,20,18,8,7,31,5,11,14,3,9,0,37,0
757,8988,26,12,25,0,53,44,1,0,35,28,0,21,8
757,8989,21,18,27,0,53,45,12,0,0,25,26,0,50
757,8990,23,0,0,10,19,9,0,7,0,40,0,26,15
757,8991,21,18,15,13,11,9,8,7,6,5,4,3,65
757,8992,22,28,18,19,0,18,36,39,31,19,42,12,12
757,8993,0,52,7,0,27,11,34,19,18,6,0,17,0
757,8994,6,3,16,18,60,51,45,27,6,7,0,0,43
757,8995,38,9,5,50,35,29,0,11,24,0,10,0,54
757,8996,22,0,25,29,7,0,0,19,31,0,19,0,66
757,8997,33,41,6,42,0,16,0,34,8,12,4,44,0
757,8998,22,19,16,14,12,10,9,8,7,6,5,4,61
758,8999,28,25,22,20,18,16,14,13,12,11,10,9,41
758,9000,39,0,8,50,37,15,9,8,0,0,0,51,0
758,9001,12,18,66,3,20,0,17,7,0,32,13,31,0
758,9002,1,0,3,5,2,13,5,60,1,17,15,23,0
758,9003,13,30,21,10,0,0,34,3,21,7,63,24,0
758,9004,8,0,0,51,7,19,34,16,15,18,0,18,0
758,9005,2,16,18,11,0,20,0,12,0,14,18,34,0
758,9006,19,0,0,45,17,46,0,0,12,0,0,74,0
758,9007,19,27,62,1,36,31,23,20,27,25,12,14,0
758,9008,20,16,13,11,9,7,6,5,4,3,2,2,72
758,9009,13,5,59,28,40,7,24,28,18,11,0,17,0
758,9010,10,36,18,13,29,12,0,0,4,64,0,38,0
758,9011,30,34,0,22,16,22,41,35,20,2,20,20,11
758,9012,21,18,14,8,12,14,4,35,15,0,6,8,47
758,9013,0,33,35,14,3,12,32,0,0,28,18,15,0
758,9014,29,55,24,0,43,23,0,0,0,26,39,28,0
758,9015,0,27,44,24,11,0,15,36,16,0,21,0,9
758,9016,19,25,0,26,31,0,0,55,34,4,23,21,0
758,9017,0,18,29,11,0,9,0,31,0,9,33,25,0
759,9018,30,3,17,41,35,4,0,7,7,47,4,16,28
759,9019,6,0,13,12,4,0,27,15,28,15,1,12,0
759,9020,20,14,21,0,13,25,5,34,3,0,41,50,0
759,9021,0,30,19,1,16,0,11,14,36,13,22,27,0
759,9022,11,14,24,20,0,24,72,19,29,38,13,1,36
759,9023,16,15,9,27,12,32,20,31,17,29,26,46,0
759,9024,40,36,26,9,0,4,9,0,0,42,15,0,61
759,9025,18,40,15,18,10,6,39,45,30,8,0,0,49
760,9026,2,0,24,18,0,32,0,0,14,0,37,9,0
760,9027,0,28,0,0,48,0,0,26,0,53,13,20,0
760,9028,6,31,34,0,0,18,0,2,59,20,0,0,57
760,9029,33,0,0,18,0,9,20,4,9,33,10,20,36
760,9030,23,19,15,12,10,8,6,5,4,3,2,2,71
760,9031,22,20,18,16,14,12,11,10,9,8,7,6,52
760,9032,0,0,0,0,42,39,17,30,50,0,25,8,0
761,9033,0,14,8,44,3,29,8,6,30,43,19,38,0
761,9034,43,0,13,0,11,5,13,0,11,4,73,0,62
761,9035,14,0,41,0,26,0,16,38,56,31,35,0,43
761,9036,20,0,0,12,11,23,0,4,30,43,6,18,19
761,9037,1,6,30,0,33,58,21,0,15,11,64,4,0
761,9038,6,6,48,7,9,0,47,61,8,32,5,3,23
761,9039,0,13,7,53,32,10,21,15,43,0,52,13,0
761,9040,0,0,25,0,0,21,7,14,7,21,10,0,28
761,9041,7,0,14,4,31,0,27,26,6,15,37,15,0
761,9042,18,35,15,0,45,0,50,46,48,22,26,0,33
761,9043,17,11,12,13,20,39,0,0,0,40,3,2,58
761,9044,2,5,23,23,54,0,2,0,0,3,26,0,54
761,9045,6,38,58,0,36,45,23,0,0,0,33,9,0
761,9046,25,21,17,14,12,10,8,7,6,5,4,3,64
762,9047,0,10,0,22,11,16,0,2,34,32,37,22,0
762,9048,41,6,27,13,16,13,13,21,7,1,10,3,59
762,9049,22,41,15,15,6,0,7,31,30,29,17,15,17
762,9050,26,0,18,8,19,25,37,52,30,21,21,5,34
762,9051,34,26,13,23,19,0,17,0,2,26,0,40,0
762,9052,23,20,18,16,14,12,11,10,9,8,7,6,53
762,9053,23,19,16,13,11,9,7,6,5,4,3,2,69
762,9054,0,39,41,0,12,0,14,35,44,28,5,12,0
762,9055,4,38,23,35,19,6,6,40,0,1,38,0,46
762,9056,12,12,51,46,11,32,15,15,6,36,6,32,0
762,9057,22,4,0,26,0,14,13,0,15,0,1,32,1
762,9058,37,20,56,0,48,0,0,14,23,24,9,10,35
762,9059,1,24,0,6,4,12,1,11,0,8,0,24,0
762,9060,41,51,26,9,5,0,0,30,46,30,0,26,12
762,9061,10,8,3,0,0,0,22,5,22,34,40,0,65
762,9062,29,26,23,21,19,17,15,13,12,11,10,9,40
762,9063,21,22,34,30,3,26,19,0,33,0,0,10,33
762,9064,41,12,2,2,35,28,28,0,11,25,31,0,54
762,9065,36,0,32,37,15,38,27,6,10,0,45,4,41
763,9066,21,46,18,0,6,0,11,9,51,5,0,0,62
763,9067,10,11,8,29,38,4,26,6,39,28,0,16,0
763,9068,36,0,21,3,9,8,24,12,0,0,34,0,68
763,9069,48,0,19,42,40,33,9,26,11,0,2,26,19
763,9070,25,31,18,37,9,6,23,17,26,23,13,13,22
763,9071,14,9,0,26,2,8,14,0,26,55,27,8,30
763,9072,36,35,17,0,35,11,0,10,26,47,7,22,17
763,9073,25,2,23,2,20,8,11,0,23,27,23,33,0
763,9074,0,7,33,12,26,0,6,0,26,0,0,29,0
764,9075,21,18,15,13,11,9,8,7,6,5,4,3,65
764,9076,13,57,49,20,84,19,38,0,31,8,13,47,0
764,9077,15,29,2,26,1,7,28,12,17,39,24,20,0
764,9078,11,21,14,30,39,13,11,42,16,49,0,0,44
764,9079,1,5,24,9,0,34,37,22,0,7,32,0,39
764,9080,25,10,0,20,2,29,9,15,6,21,0,0,69
764,9081,26,20,16,13,10,8,6,5,4,3,2,2,70
764,9082,15,12,9,7,6,5,4,3,2,2,2,2,76
764,9083,6,22,0,5,13,0,31,22,11,1,51,35,0
765,9084,8,0,41,0,7,5,11,17,0,48,25,24,0
765,9085,28,13,31,5,11,6,17,31,19,15,0,1,59
765,9086,13,11,10,9,8,7,6,5,4,3,3,3,68
765,9087,16,13,11,9,8,7,6,5,4,3,3,3,69
765,9088,15,13,11,9,8,7,6,5,4,3,3,3,69
765,9089,0,31,0,29,8,28,0,29,0,0,0,13,0
765,9090,21,19,17,16,15,14,13,12,11,10,9,8,45
